"location","time_interval","sewer_and_water","power","roads_and_bridges","medical","buildings","shake_intensity"
11,"2020/4/8 11:00",0.596736102236422,0.616069009584664,0.624511182108626,0.61827731629393,0.617231948881789,1.18137012799934
11,"2020/4/8 12:00",0.657946498819827,0.882966168371361,0.763178599527931,0.636965643849987,0.796944662995017,2.06990922639209
11,"2020/4/8 13:00",1.21639344262295,1.48306010928962,1.04918032786885,1.19453551912568,1,1.81414377556984
11,"2020/4/8 14:00",0.721997300944669,3.89203778677463,0.944669365721997,1.18353576248313,0.904183535762483,1.29915966386555
11,"2020/4/8 15:00",1.69444444444444,1.19444444444444,3.5,0.194444444444444,0.361111111111111,2.26785714285714
11,"2020/4/8 16:00",2.01818181818182,8.81818181818182,3.4,6.47272727272727,1.65454545454545,1.42857142857143
11,"2020/4/8 17:00",3,12,8.33333333333333,1,1.33333333333333,4
11,"2020/4/8 18:00",4.66666666666667,9.1,5.2,2.16666666666667,2.26666666666667,3
11,"2020/4/8 19:00",8.2,7.7,12.8,4.3,4.7,0.333333333333333
11,"2020/4/8 20:00",4.5,24.5,12.5,4.5,18,NA
11,"2020/4/8 21:00",17.3333333333333,1.33333333333333,2.33333333333333,27,13,NA
11,"2020/4/8 22:00",18,32,40.5,12.5,2,NA
11,"2020/4/8 23:00",21,4.33333333333333,4.33333333333333,12.3333333333333,20.3333333333333,0.5
11,"2020/4/9 00:00",1,3,9,10,3,NA
11,"2020/4/9 01:00",7.33333333333333,6.25,7,14.3333333333333,22.25,1
11,"2020/4/9 02:00",4.5,0.5,4.5,12.5,2,NA
11,"2020/4/9 03:00",2,4,10,7,0,NA
11,"2020/4/9 04:00",13.5833333333333,6.91666666666667,8.33333333333333,2.66666666666667,18,0
11,"2020/4/9 05:00",4,10,7,9,6,NA
11,"2020/4/9 06:00",1,10,1,4,10,NA
11,"2020/4/9 07:00",2,3.58333333333333,27.6666666666667,12.25,17.3333333333333,0
11,"2020/4/9 08:00",15.2,11.2,12.7,14.8,24.2,0.5
11,"2020/4/9 09:00",18.25,3.58333333333333,22.9166666666667,3.33333333333333,8,1
11,"2020/4/9 10:00",40.5,0,2,12.5,24.5,1
11,"2020/4/9 11:00",8,4,2,10,7,NA
11,"2020/4/9 12:00",2.91666666666667,11,5.66666666666667,9.58333333333333,7,0
11,"2020/4/9 13:00",18,2,8,24.5,32,0
11,"2020/4/9 14:00",NA,NA,NA,NA,NA,NA
11,"2020/4/9 15:00",0.629618538324421,0.716677361853832,0.584983957219251,0.587522281639929,0.582887700534759,0.557770338811118
11,"2020/4/9 16:00",0.820533164074897,0.93346027716069,0.707553157727705,0.49613879191791,0.68274621813181,0.551416917131816
11,"2020/4/9 17:00",0.537313432835821,0.474100087796313,0.476733977172959,1.16132572431958,0.615452151009658,0.467661691542289
11,"2020/4/9 18:00",0.66017316017316,1.23160173160173,1.25541125541126,2.75541125541126,1.61255411255411,0.528571428571429
11,"2020/4/9 19:00",0.378947368421053,2.13421052631579,1.94736842105263,1.56842105263158,3.10263157894737,0.5
11,"2020/4/9 20:00",3.58333333333333,4.91666666666667,3,0.25,0.666666666666667,0.333333333333333
11,"2020/4/9 21:00",12.5,12.5,18,0,4.5,NA
11,"2020/4/9 22:00",10,10,9,10,5,NA
11,"2020/4/9 23:00",27,0.333333333333333,5.33333333333333,4.33333333333333,33.3333333333333,NA
11,"2020/4/10 00:00",NA,NA,NA,NA,NA,NA
11,"2020/4/10 01:00",32,2,12.5,0,4.5,NA
11,"2020/4/10 02:00",0.333333333333333,13,16.3333333333333,6.33333333333333,9,NA
11,"2020/4/10 03:00",1,6,2,3,7,0
11,"2020/4/10 04:00",7,16.3333333333333,5.33333333333333,3,1.33333333333333,NA
11,"2020/4/10 05:00",NA,NA,NA,NA,NA,NA
11,"2020/4/10 06:00",13,13,13,2.33333333333333,30.3333333333333,NA
11,"2020/4/10 07:00",0,2,8,2,0,NA
11,"2020/4/10 08:00",19,17.3333333333333,4.33333333333333,16.3333333333333,19,NA
11,"2020/4/10 09:00",NA,NA,NA,NA,NA,NA
11,"2020/4/10 10:00",9,7,6,1,5,NA
11,"2020/4/10 11:00",8.8,3.7,14.3,20.2,14.2,0.333333333333333
11,"2020/4/10 12:00",7.58333333333333,22.25,7,20.9166666666667,16.9166666666667,1
11,"2020/4/10 13:00",1,10,6,3,4,NA
11,"2020/4/10 14:00",18,3.33333333333333,27.6666666666667,0.666666666666667,3,NA
11,"2020/4/10 15:00",7,4,6,4,2,NA
11,"2020/4/10 16:00",NA,NA,NA,NA,NA,NA
11,"2020/4/10 17:00",5.33333333333333,33.3333333333333,7,12.3333333333333,8.33333333333333,0.5
11,"2020/4/10 18:00",NA,NA,NA,NA,NA,NA
11,"2020/4/10 19:00",18,0.5,0.5,0.5,0.5,1
11,"2020/4/10 20:00",6.91666666666667,14,16.6666666666667,4.33333333333333,4.66666666666667,NA
11,"2020/4/10 21:00",4.5,0,32,2,18,NA
11,"2020/4/10 22:00",7,9,0,8,6,1
11,"2020/4/10 23:00",2,4,10,5,10,NA
12,"2020/4/6 00:00",12.3,2.3,1.7,NA,14.2,1
12,"2020/4/6 01:00",30.25,6.25,12.25,NA,12.3333333333333,NA
12,"2020/4/6 02:00",4.33333333333333,1.33333333333333,3,NA,30.3333333333333,0.333333333333333
12,"2020/4/6 03:00",0.5,8,12.5,NA,18,NA
12,"2020/4/6 04:00",NA,NA,NA,NA,NA,NA
12,"2020/4/6 05:00",4.5,4.5,18,NA,8,NA
12,"2020/4/6 06:00",8,32,40.5,NA,50,NA
12,"2020/4/6 07:00",22.25,22.9166666666667,1.58333333333333,NA,11.6666666666667,NA
12,"2020/4/6 08:00",NA,NA,NA,NA,NA,NA
12,"2020/4/6 09:00",10.9166666666667,11.6666666666667,11.3333333333333,NA,9,1
12,"2020/4/6 10:00",0,2,18,NA,40.5,NA
12,"2020/4/6 11:00",15.5,3.8,22.8,NA,8.8,1
12,"2020/4/6 12:00",16.3,11.5,21.3,7,5.5,0
12,"2020/4/6 13:00",12.5,4.5,32,NA,40.5,NA
12,"2020/4/6 14:00",5,13.952380952381,0.142857142857143,NA,1.14285714285714,0.266666666666667
12,"2020/4/6 15:00",8.47272727272727,1.69090909090909,5.76363636363636,NA,2.87272727272727,0.363636363636364
12,"2020/4/6 16:00",3.09583333333333,10.7833333333333,9.79583333333333,NA,6.1625,0.25
12,"2020/4/6 17:00",2.74285714285714,4.17142857142857,2.40952380952381,NA,3.85714285714286,0.233333333333333
12,"2020/4/6 18:00",10.4727272727273,14.5636363636364,2.6,NA,8.61818181818182,0.194444444444444
12,"2020/4/6 19:00",9.73333333333333,13.8222222222222,7.12222222222222,NA,6.5,0.3
12,"2020/4/6 20:00",7.90476190476191,16.3333333333333,12.952380952381,NA,16.952380952381,0.5
12,"2020/4/6 21:00",10,8,3,NA,6,NA
12,"2020/4/6 22:00",7,4,9.33333333333333,NA,1,NA
12,"2020/4/6 23:00",NA,NA,NA,NA,NA,NA
12,"2020/4/7 00:00",14.3333333333333,1.33333333333333,16.3333333333333,NA,20.3333333333333,1
12,"2020/4/7 01:00",10.3333333333333,2.33333333333333,16.3333333333333,NA,14.3333333333333,NA
12,"2020/4/7 02:00",12.5,18,12.5,NA,0.5,NA
12,"2020/4/7 03:00",14.25,17,12.25,NA,4.66666666666667,NA
12,"2020/4/7 04:00",1,2.33333333333333,1,NA,12,NA
12,"2020/4/7 05:00",3,0.333333333333333,21.3333333333333,NA,14.3333333333333,NA
12,"2020/4/7 06:00",13,3,3,NA,3,0
12,"2020/4/7 07:00",12.5,40.5,8,NA,2,NA
12,"2020/4/7 08:00",NA,NA,NA,NA,NA,NA
12,"2020/4/7 09:00",5,0,10,NA,10,NA
12,"2020/4/7 10:00",8,32,12.5,NA,0.5,NA
12,"2020/4/7 11:00",24.5,8,32,NA,18,NA
12,"2020/4/7 12:00",2.91666666666667,21.6666666666667,18.25,NA,8.66666666666667,NA
12,"2020/4/7 13:00",8,1,0,NA,8,NA
12,"2020/4/7 14:00",14.25,8.25,20.6666666666667,NA,0.916666666666667,NA
12,"2020/4/7 15:00",18,12.5,0.5,NA,32,NA
12,"2020/4/7 16:00",0.5,0,12.5,NA,24.5,0
12,"2020/4/7 17:00",0.333333333333333,13,26.3333333333333,NA,2.33333333333333,NA
12,"2020/4/7 18:00",NA,NA,NA,NA,NA,NA
12,"2020/4/7 19:00",4,6,1,NA,7,NA
12,"2020/4/7 20:00",0,50,0,NA,32,NA
12,"2020/4/7 21:00",7,3,4,NA,2,NA
12,"2020/4/7 22:00",5,4,6,NA,2,NA
12,"2020/4/7 23:00",2,12.5,24.5,NA,8,NA
12,"2020/4/8 00:00",22.3333333333333,2.33333333333333,8.33333333333333,NA,12,6
12,"2020/4/8 01:00",14,14.25,18.25,NA,5.58333333333333,1
12,"2020/4/8 02:00",8.33333333333333,6.91666666666667,13.6666666666667,NA,5.58333333333333,NA
12,"2020/4/8 03:00",0,0.5,18,NA,0.5,0
12,"2020/4/8 04:00",8.25,10.9166666666667,24.25,NA,1.33333333333333,0
12,"2020/4/8 05:00",18,2,2,NA,0.5,1
12,"2020/4/8 06:00",0.5,18,0,NA,24.5,NA
12,"2020/4/8 07:00",4.33333333333333,1,24.3333333333333,NA,1,0
12,"2020/4/8 08:00",0.869201221313897,0.760366394169211,0.744607505170885,0,0.64611444893135,0.514285714285714
12,"2020/4/8 09:00",0.595096652522395,0.558958038661009,0.547619047619048,10.4545454545455,0.566808109382367,0.596405692827164
12,"2020/4/8 10:00",0.547997328736275,0.690195530292441,0.637500194132538,13.7142857142857,0.835903648138657,2.28026454819395
12,"2020/4/8 11:00",0.66019339886518,0.838541250432883,0.682350355630145,13.6666666666667,0.64825248408322,2.99042645778938
12,"2020/4/8 12:00",0.536695366953669,0.517151838185049,0.632991663249966,12.5714285714286,0.622222222222222,2.4706573732404
12,"2020/4/8 13:00",0.580438565958928,0.660633484162896,0.563905325443787,1.66666666666667,0.835224504002785,1.77812232677502
12,"2020/4/8 14:00",1.82454593546112,0.888379474519485,1.63657203315112,18,1.12167166284606,1.86674281363031
12,"2020/4/8 15:00",0.675799086757991,0.648021308980213,0.401065449010654,4.33333333333333,0.708904109589041,2.16742770167428
12,"2020/4/8 16:00",1.62828282828283,1.44646464646465,0.994949494949495,NA,1.22525252525253,2.72093023255814
12,"2020/4/8 17:00",0.765591397849462,1.38494623655914,1.89032258064516,NA,3.38924731182796,1.33743842364532
12,"2020/4/8 18:00",2.33918128654971,1.91228070175439,4.04093567251462,NA,5.42690058479532,1.06666666666667
12,"2020/4/8 19:00",8.23809523809524,1.9047619047619,5.14285714285714,NA,8.57142857142857,0
12,"2020/4/8 20:00",7.12222222222222,0.622222222222222,4.62222222222222,NA,7.38888888888889,4.23809523809524
12,"2020/4/8 21:00",4.91666666666667,5.66666666666667,2.91666666666667,NA,8.25,13
12,"2020/4/8 22:00",10.3333333333333,10.3333333333333,12,NA,1.33333333333333,18
12,"2020/4/8 23:00",17.8,4.7,9.2,NA,12.7,0.5
12,"2020/4/9 00:00",2.96666666666667,5.06666666666667,3.06666666666667,NA,2.3,3
12,"2020/4/9 01:00",6.91666666666667,8.33333333333333,10.9166666666667,NA,14.25,1
12,"2020/4/9 02:00",2.8,9.3,4.2,NA,16,NA
12,"2020/4/9 03:00",6,1,4,NA,5,NA
12,"2020/4/9 04:00",10,10,5,NA,9,NA
12,"2020/4/9 05:00",30.3333333333333,7,7,NA,10.3333333333333,NA
12,"2020/4/9 06:00",11.1,14.3,12.2666666666667,NA,11.6,NA
12,"2020/4/9 07:00",17.2,11.8,11.3,NA,15.7,0.5
12,"2020/4/9 08:00",0.5,18,2,NA,40.5,0
12,"2020/4/9 09:00",9,1,8,NA,0,NA
12,"2020/4/9 10:00",6,11.5833333333333,8.33333333333333,NA,4,0.5
12,"2020/4/9 11:00",8,4.5,2,NA,2,1
12,"2020/4/9 12:00",16.3333333333333,21,13,NA,12,NA
12,"2020/4/9 13:00",0.5,24.5,12.5,NA,0,1
12,"2020/4/9 14:00",40.5,0.5,18,NA,12.5,NA
12,"2020/4/9 15:00",0.784386008028181,0.650630785614811,0.627181125583681,16.3333333333333,0.686798558204309,0.635390519655637
12,"2020/4/9 16:00",0.572114674153983,0.684424412590513,0.622949608393675,4,0.586178020787153,0.563781094527363
12,"2020/4/9 17:00",0.682170542635659,0.838938580799046,0.603697078115683,3,0.757543231961837,0.81734496124031
12,"2020/4/9 18:00",1.13358302122347,0.711111111111111,1.70898876404494,12.5,0.604744069912609,0.921092951991828
12,"2020/4/9 19:00",0.568673290473407,0.566335476329632,0.672121566335476,NA,0.56750438340152,0.478082992402104
12,"2020/4/9 20:00",1.72905525846702,1.23440285204991,2.174688057041,NA,0.977718360071301,0.580645161290323
12,"2020/4/9 21:00",0.976315789473684,0.765789473684211,2.76578947368421,NA,1.94473684210526,1.50877192982456
12,"2020/4/9 22:00",3.36363636363636,2.6969696969697,7.35606060606061,NA,6.15151515151515,1.87272727272727
12,"2020/4/9 23:00",1.25641025641026,1.43589743589744,0.423076923076923,NA,0.692307692307692,0.363636363636364
12,"2020/4/10 00:00",NA,NA,NA,NA,NA,NA
12,"2020/4/10 01:00",4.66666666666667,3,16.3333333333333,NA,0.916666666666667,0.5
12,"2020/4/10 02:00",8,0.5,8,NA,32,NA
12,"2020/4/10 03:00",14.25,5.66666666666667,7.58333333333333,NA,4.91666666666667,5
12,"2020/4/10 04:00",32,4.5,40.5,NA,0.5,NA
12,"2020/4/10 05:00",1.33333333333333,9.33333333333333,22.3333333333333,NA,12.3333333333333,NA
12,"2020/4/10 06:00",24.5,2,2,NA,0,NA
12,"2020/4/10 07:00",14.9166666666667,16,15.5833333333333,NA,4.91666666666667,0
12,"2020/4/10 08:00",5.66666666666667,8.33333333333333,4.25,NA,9.66666666666667,0
12,"2020/4/10 09:00",4.25,14.25,17.5833333333333,NA,12.6666666666667,0
12,"2020/4/10 10:00",NA,NA,NA,NA,NA,NA
12,"2020/4/10 11:00",NA,NA,NA,NA,NA,NA
12,"2020/4/10 12:00",NA,NA,NA,NA,NA,NA
12,"2020/4/10 13:00",NA,NA,NA,NA,NA,NA
12,"2020/4/10 14:00",NA,NA,NA,NA,NA,NA
12,"2020/4/10 15:00",NA,NA,NA,NA,NA,NA
12,"2020/4/10 16:00",NA,NA,NA,NA,NA,NA
12,"2020/4/10 17:00",NA,NA,NA,NA,NA,NA
12,"2020/4/10 18:00",NA,NA,NA,NA,NA,NA
12,"2020/4/10 19:00",9.51470588235294,12.5073529411765,5.98529411764706,NA,10.1911764705882,0.3
12,"2020/4/10 20:00",8,15.0666666666667,13.0666666666667,NA,4.3,0
12,"2020/4/10 21:00",4,5,7,6,0,NA
12,"2020/4/10 22:00",3,6,6,NA,0,NA
12,"2020/4/10 23:00",2,2,32,NA,4.5,NA
13,"2020/4/6 00:00",1,7,6,NA,10,NA
13,"2020/4/6 01:00",10.3333333333333,10.3333333333333,10.3333333333333,NA,22.3333333333333,NA
13,"2020/4/6 02:00",9,7,10,NA,0,NA
13,"2020/4/6 03:00",NA,NA,NA,NA,NA,NA
13,"2020/4/6 04:00",NA,NA,NA,NA,NA,NA
13,"2020/4/6 05:00",NA,NA,NA,NA,NA,NA
13,"2020/4/6 06:00",6,6,7,NA,3,NA
13,"2020/4/6 07:00",12.5,2,40.5,NA,4.5,0
13,"2020/4/6 08:00",14.9166666666667,19.5833333333333,4.66666666666667,NA,0.916666666666667,0.5
13,"2020/4/6 09:00",0.333333333333333,13,5.33333333333333,NA,16.3333333333333,NA
13,"2020/4/6 10:00",NA,NA,NA,NA,NA,NA
13,"2020/4/6 11:00",0.5,0,0.5,NA,0,0
13,"2020/4/6 12:00",NA,NA,NA,NA,NA,NA
13,"2020/4/6 13:00",2,0,12.5,NA,32,NA
13,"2020/4/6 14:00",0.7,12.5666666666667,5.06666666666667,NA,6.16666666666667,0
13,"2020/4/6 15:00",0,0.333333333333333,1.33333333333333,NA,0.666666666666667,0.333333333333333
13,"2020/4/6 16:00",0.242600422832981,1.21353065539112,0.875264270613108,1,1.91279069767442,0.13953488372093
13,"2020/4/6 17:00",0,0.235294117647059,0.65359477124183,NA,0.526143790849673,0.235294117647059
13,"2020/4/6 18:00",0,0,1.43333333333333,NA,0.622222222222222,0
13,"2020/4/6 19:00",13.6964285714286,4.85714285714286,11.0714285714286,NA,14.7857142857143,0.166666666666667
13,"2020/4/6 20:00",0,0,4,NA,2,0
13,"2020/4/6 21:00",14.9166666666667,18,4.66666666666667,NA,4.66666666666667,0
13,"2020/4/6 22:00",6.33333333333333,5.33333333333333,30.3333333333333,NA,13,NA
13,"2020/4/6 23:00",7.3,5.3,12.7,NA,9.7,0.5
13,"2020/4/7 00:00",2.33333333333333,22.3333333333333,19,NA,7,0
13,"2020/4/7 01:00",0.5,0.5,0,NA,2,NA
13,"2020/4/7 02:00",3,10.25,2.91666666666667,NA,19.5833333333333,1
13,"2020/4/7 03:00",1.33333333333333,3,4.33333333333333,NA,16.3333333333333,NA
13,"2020/4/7 04:00",3,3,3,NA,9,NA
13,"2020/4/7 05:00",24.5,8,0.5,NA,8,NA
13,"2020/4/7 06:00",9,3,6,NA,10,NA
13,"2020/4/7 07:00",NA,NA,NA,NA,NA,NA
13,"2020/4/7 08:00",1,10.3333333333333,9,NA,20.3333333333333,NA
13,"2020/4/7 09:00",8,24.5,0.5,NA,50,NA
13,"2020/4/7 10:00",5,7,7,NA,7,NA
13,"2020/4/7 11:00",7,2,6,NA,10,NA
13,"2020/4/7 12:00",6.33333333333333,10.3333333333333,28,NA,7,0
13,"2020/4/7 13:00",2,18.25,18.6666666666667,NA,7.58333333333333,1
13,"2020/4/7 14:00",10,10,1,NA,10,NA
13,"2020/4/7 15:00",15.8,9.7,6.3,NA,16,0
13,"2020/4/7 16:00",3,5,2,NA,10,NA
13,"2020/4/7 17:00",8.91666666666667,4.25,23.5833333333333,2,3.58333333333333,0.5
13,"2020/4/7 18:00",0,2,4.5,NA,32,NA
13,"2020/4/7 19:00",4.5,12.5,2,NA,8,NA
13,"2020/4/7 20:00",5,5,9,NA,1,NA
13,"2020/4/7 21:00",8,32,2,NA,0.5,NA
13,"2020/4/7 22:00",18,4.5,2,NA,2,NA
13,"2020/4/7 23:00",2,18,4.5,NA,0.5,NA
13,"2020/4/8 00:00",40.5,12.5,24.5,NA,18,NA
13,"2020/4/8 01:00",22.25,9.58333333333333,18,NA,4.91666666666667,0.5
13,"2020/4/8 02:00",2.33333333333333,24.3333333333333,24.3333333333333,NA,2.33333333333333,NA
13,"2020/4/8 03:00",0.5,2,8,NA,0,0
13,"2020/4/8 04:00",12.5,12.5,0.5,NA,0,NA
13,"2020/4/8 05:00",1,4,8,NA,1,NA
13,"2020/4/8 06:00",18,18,4.5,NA,18,NA
13,"2020/4/8 07:00",5,0,2,NA,6,NA
13,"2020/4/8 08:00",1.93323657474601,2.97169811320755,2.41727140783745,18,2.4455732946299,0.407894736842105
13,"2020/4/8 09:00",2.9950262132007,2.95960478558946,3.0219787605861,6.33333333333333,2.91349643769324,0.698070175438597
13,"2020/4/8 10:00",2.78576567317574,3.23514902363823,3.12122302158273,0.5,3.15287769784173,2.57067293564502
13,"2020/4/8 11:00",2.58409436834094,2.75913242009132,2.81012176560122,6,2.93721461187215,3.37373737373737
13,"2020/4/8 12:00",4.28067226890756,6.03361344537815,2.78655462184874,4,6.6436974789916,3.09307359307359
13,"2020/4/8 13:00",3.16339869281046,3.32352941176471,2.52614379084967,NA,5.00653594771242,2.93333333333333
13,"2020/4/8 14:00",3.27941176470588,2.99264705882353,3.49264705882353,NA,3.02941176470588,2.48888888888889
13,"2020/4/8 15:00",5,7.52777777777778,4.77777777777778,NA,1.5,8.33333333333333
13,"2020/4/8 16:00",3.3,12.3,11.2,NA,3.3,0.5
13,"2020/4/8 17:00",12.9166666666667,23,18.9166666666667,NA,10,1
13,"2020/4/8 18:00",3.66666666666667,3.58333333333333,21.5833333333333,NA,5.58333333333333,0
13,"2020/4/8 19:00",0.5,18,50,NA,4.5,NA
13,"2020/4/8 20:00",5,6,5,NA,4,NA
13,"2020/4/8 21:00",18,0.5,2,NA,2,0.5
13,"2020/4/8 22:00",NA,NA,NA,NA,NA,NA
13,"2020/4/8 23:00",3,10,6,NA,5,NA
13,"2020/4/9 00:00",1.33333333333333,8.33333333333333,1,NA,0,0
13,"2020/4/9 01:00",0.5,2,0.5,NA,2,0
13,"2020/4/9 02:00",11.5833333333333,4.25,20.3333333333333,NA,12.9166666666667,1
13,"2020/4/9 03:00",8,2,0.5,NA,2,NA
13,"2020/4/9 04:00",NA,NA,NA,NA,NA,NA
13,"2020/4/9 05:00",5,8,5,NA,1,NA
13,"2020/4/9 06:00",12.5,12.5,2,NA,4.5,NA
13,"2020/4/9 07:00",5,1,6,NA,8,NA
13,"2020/4/9 08:00",NA,NA,NA,NA,NA,NA
13,"2020/4/9 09:00",2,10,3,NA,2,1
13,"2020/4/9 10:00",19.6666666666667,5.58333333333333,15,NA,7,NA
13,"2020/4/9 11:00",8,9,5,NA,8,NA
13,"2020/4/9 12:00",12.5,2,24.5,NA,0,NA
13,"2020/4/9 13:00",8,2,0.5,NA,0.5,1
13,"2020/4/9 14:00",1,0,10,NA,7,NA
13,"2020/4/9 15:00",1.91570881226054,1.83074712643678,2.1242337164751,32,1.88917624521073,0.580645161290323
13,"2020/4/9 16:00",2.02197547999075,2.00063613231552,2.29562803608605,12.5,2.13370344668055,0.814229249011858
13,"2020/4/9 17:00",2.01470588235294,2.414398595259,2.64508340649693,2.33333333333333,2.06387181738367,0.25
13,"2020/4/9 18:00",1.64102564102564,1.21794871794872,2.80769230769231,13,1.68974358974359,0.166666666666667
13,"2020/4/9 19:00",3.35526315789474,5.98947368421053,2.66052631578947,NA,4.11578947368421,1.06666666666667
13,"2020/4/9 20:00",3.75,1.44444444444444,4.5,NA,5.61111111111111,0.5
13,"2020/4/9 21:00",4.5,8,8,NA,32,0
13,"2020/4/9 22:00",3.2,0.7,4.8,NA,6.5,NA
13,"2020/4/9 23:00",4.33333333333333,4.33333333333333,17.3333333333333,NA,20.3333333333333,NA
13,"2020/4/10 00:00",4,9,7,NA,7,NA
13,"2020/4/10 01:00",6.66666666666667,4.33333333333333,8.25,NA,18.9166666666667,NA
13,"2020/4/10 02:00",1,1,1,NA,2,NA
13,"2020/4/10 03:00",4.33333333333333,12.3333333333333,9,NA,20.3333333333333,NA
13,"2020/4/10 04:00",40.5,0.5,2,NA,4.5,0
13,"2020/4/10 05:00",8,12.5,32,NA,32,NA
13,"2020/4/10 06:00",14.3333333333333,10.3333333333333,17.3333333333333,NA,14.3333333333333,0
13,"2020/4/10 07:00",4.5,0,24.5,NA,4.5,NA
13,"2020/4/10 08:00",4.5,24.5,24.5,NA,4.5,0
13,"2020/4/10 09:00",5,5,1,NA,1,NA
13,"2020/4/10 10:00",9,10,6,NA,5,NA
13,"2020/4/10 11:00",7,9,1,NA,10,NA
13,"2020/4/10 12:00",9,9,8,NA,10,NA
13,"2020/4/10 13:00",NA,NA,NA,NA,NA,NA
13,"2020/4/10 14:00",6.25,4.91666666666667,16.25,NA,10.25,0
13,"2020/4/10 15:00",10,5,9,NA,1,NA
13,"2020/4/10 16:00",24.5,40.5,8,NA,4.5,NA
13,"2020/4/10 17:00",7,10,9,NA,3,NA
13,"2020/4/10 18:00",18.25,8.66666666666667,7.58333333333333,NA,8.91666666666667,1
13,"2020/4/10 19:00",9.33333333333333,22.3333333333333,4.33333333333333,NA,33.3333333333333,1
13,"2020/4/10 20:00",10,9,1,NA,10,NA
13,"2020/4/10 21:00",5,5,1,NA,5,NA
13,"2020/4/10 22:00",11,3.5,13.3,NA,8.5,0
13,"2020/4/10 23:00",5,10,6,NA,4,NA
14,"2020/4/6 00:00",24.1428571428571,12.5714285714286,18.2380952380952,5,11.9047619047619,0.333333333333333
14,"2020/4/6 01:00",10.2,6.3,20.8,NA,17.3,0
14,"2020/4/6 02:00",12.3333333333333,8.33333333333333,27,NA,4,NA
14,"2020/4/6 03:00",1.33333333333333,16.3333333333333,20.3333333333333,NA,4.33333333333333,NA
14,"2020/4/6 04:00",6.57142857142857,12.2857142857143,5.90476190476191,NA,14.952380952381,0
14,"2020/4/6 05:00",3,9.33333333333333,19,NA,2.33333333333333,NA
14,"2020/4/6 06:00",6.7,10.3,16.7,NA,8.8,0.5
14,"2020/4/6 07:00",7.41071428571429,12,9.42857142857143,NA,13.4107142857143,1
14,"2020/4/6 08:00",18.9666666666667,17.4666666666667,8.26666666666667,NA,7.36666666666667,0
14,"2020/4/6 09:00",12.7,27.2,14.8,NA,4.2,NA
14,"2020/4/6 10:00",7.58333333333333,13.6666666666667,6.33333333333333,NA,8.66666666666667,0
14,"2020/4/6 11:00",3.8,18.8,15,NA,7.7,0
14,"2020/4/6 12:00",5.36666666666667,17.7666666666667,3.46666666666667,NA,13.0666666666667,0
14,"2020/4/6 13:00",12.5,12.5,0.5,NA,24.5,NA
14,"2020/4/6 14:00",19.7878787878788,15.8787878787879,7.71969696969697,NA,8.24242424242424,0.277777777777778
14,"2020/4/6 15:00",11.5238095238095,5.4,13.9809523809524,NA,6.09523809523809,0.454545454545455
14,"2020/4/6 16:00",3.69947209653092,2.20965309200603,0.872926093514329,7,1.58785822021116,0.204081632653061
14,"2020/4/6 17:00",4.91591591591592,4.56456456456456,3.94744744744745,NA,3.75225225225225,0.157258064516129
14,"2020/4/6 18:00",11.4926470588235,11.0661764705882,9.63970588235294,NA,8.05882352941176,0.230769230769231
14,"2020/4/6 19:00",7.56666666666667,10.8444444444444,13.9555555555556,NA,6.27777777777778,0.2
14,"2020/4/6 20:00",21.4444444444444,10.6944444444444,8.52777777777778,NA,9.61111111111111,0.2
14,"2020/4/6 21:00",15.8666666666667,11.8666666666667,15.7666666666667,NA,13.0666666666667,0.333333333333333
14,"2020/4/6 22:00",18.952380952381,12,9.95238095238095,NA,9.90476190476191,0.5
14,"2020/4/6 23:00",7.86666666666667,17.3666666666667,18.9666666666667,NA,8.7,0.5
14,"2020/4/7 00:00",1,6,0,NA,9,NA
14,"2020/4/7 01:00",0.8,10.7,12.3,NA,8.3,NA
14,"2020/4/7 02:00",3,2,10.9166666666667,NA,18,0
14,"2020/4/7 03:00",0.8,16.3,12.9666666666667,NA,24.1666666666667,0
14,"2020/4/7 04:00",13,1,21.3333333333333,NA,16,NA
14,"2020/4/7 05:00",18,18,40.5,NA,0.5,NA
14,"2020/4/7 06:00",7,7,1,NA,14.3333333333333,NA
14,"2020/4/7 07:00",8,3,7,NA,1,NA
14,"2020/4/7 08:00",4.5,0,2,NA,24.5,NA
14,"2020/4/7 09:00",10.3333333333333,6.33333333333333,10.3333333333333,NA,12.3333333333333,1
14,"2020/4/7 10:00",0.5,4.5,2,NA,2,NA
14,"2020/4/7 11:00",24.5,0,18,7,4.5,NA
14,"2020/4/7 12:00",15.3,3.3,2.7,NA,13.5,0
14,"2020/4/7 13:00",16.3333333333333,2.33333333333333,26.3333333333333,NA,3,NA
14,"2020/4/7 14:00",2.33333333333333,19,6.33333333333333,NA,4,NA
14,"2020/4/7 15:00",11.5,3.11111111111111,8.69444444444444,4,7.69444444444444,NA
14,"2020/4/7 16:00",0.5,12.5,12.5,NA,8,1
14,"2020/4/7 17:00",25.3333333333333,17.3333333333333,0.333333333333333,NA,10.3333333333333,NA
14,"2020/4/7 18:00",12.25,24.9166666666667,4.66666666666667,NA,22,NA
14,"2020/4/7 19:00",19.7666666666667,9.5,10.9666666666667,NA,1.76666666666667,0.333333333333333
14,"2020/4/7 20:00",0.333333333333333,16.3333333333333,17.3333333333333,NA,3,NA
14,"2020/4/7 21:00",3.36666666666667,15.1,11.4666666666667,NA,5.5,0.5
