"time","sewer_and_water","power","roads_and_bridges","medical","buildings","shake_intensity","location","date","severity"
"2020/4/9 23:35",0,3,0,7,2,2,1,2020-04-09,2.24
"2020/4/10 19:05",0,1,0,4,0,2,1,2020-04-10,1.4
"2020/4/8 7:00",10,0,9,8,1,0,1,2020-04-08,3.36
"2020/4/8 22:55",5,1,5,6,5,0,1,2020-04-08,2.64
"2020/4/10 6:55",6,4,0,1,10,2,1,2020-04-10,3.32
"2020/4/8 6:50",3,10,6,2,5,0,1,2020-04-08,3.12
"2020/4/10 10:30",10,1,4,NA,5,1,2,2020-04-10,3.4
"2020/4/9 12:10",7,6,6,NA,9,2,2,2020-04-09,5
"2020/4/6 8:10",10,10,8,NA,3,0,2,2020-04-06,4.65
"2020/4/8 12:05",0,5,2,NA,4,2,2,2020-04-08,2.45
"2020/4/7 10:25",6,0,1,NA,10,0,2,2020-04-07,2.55
"2020/4/7 10:15",0,10,10,NA,9,2,2,2020-04-07,5.15
"2020/4/7 18:45",2,10,2,NA,6,4,2,2020-04-07,4.6
"2020/4/7 13:45",6,8,8,NA,10,2,2,2020-04-07,5.6
"2020/4/8 21:25",8,8,10,NA,2,2,2,2020-04-08,5
"2020/4/9 10:00",8,3,3,NA,8,1,2,2020-04-09,3.7
"2020/4/7 8:15",6,7,10,NA,10,1,2,2020-04-07,5.35
"2020/4/6 15:35",3,10,6,NA,10,3,2,2020-04-06,5.55
"2020/4/6 7:05",2,10,1,NA,5,4,2,2020-04-06,4.3
"2020/4/8 21:05",3,5,7,NA,5,1,2,2020-04-08,3.4
"2020/4/6 22:20",1,2,9,NA,8,0,2,2020-04-06,3
"2020/4/6 1:05",10,9,3,NA,9,1,2,2020-04-06,5.05
"2020/4/10 15:20",4,10,0,NA,9,4,2,2020-04-10,5.05
"2020/4/8 16:25",0,5,5,NA,8,1,2,2020-04-08,3.1
"2020/4/6 11:05",8,0,9,NA,10,0,2,2020-04-06,4.05
"2020/4/10 5:10",2,10,8,NA,7,3,2,2020-04-10,5.25
"2020/4/10 22:00",6,4,7,NA,1,2,2,2020-04-10,3.5
"2020/4/8 5:50",7,9,5,NA,9,3,2,2020-04-08,5.7
"2020/4/6 5:05",10,6,6,NA,6,2,2,2020-04-06,5
"2020/4/6 14:05",7,2,8,NA,8,0,2,2020-04-06,3.75
"2020/4/7 21:50",8,6,3,NA,7,1,2,2020-04-07,4
"2020/4/10 10:15",0,1,9,NA,8,0,2,2020-04-10,2.7
"2020/4/6 17:45",2,4,6,NA,5,1,2,2020-04-06,2.95
"2020/4/10 2:55",1,7,0,NA,7,3,2,2020-04-10,3.45
"2020/4/6 1:50",6,3,9,NA,0,1,2,2020-04-06,3.1
"2020/4/8 6:55",3,10,5,NA,8,3,2,2020-04-08,5.1
"2020/4/9 5:20",10,7,1,NA,10,3,2,2020-04-09,5.4
"2020/4/6 7:15",6,0,10,NA,10,0,2,2020-04-06,3.9
"2020/4/9 1:45",7,5,9,NA,10,0,2,2020-04-09,4.65
"2020/4/10 17:20",9,2,3,NA,8,1,2,2020-04-10,3.7
"2020/4/6 19:15",4,8,0,NA,3,4,2,2020-04-06,3.85
"2020/4/9 15:35",0,9,3,NA,10,1,2,2020-04-09,3.7
"2020/4/9 1:05",8,5,2,NA,2,3,2,2020-04-09,3.75
"2020/4/6 22:15",2,0,10,NA,10,0,2,2020-04-06,3.3
"2020/4/6 0:45",10,6,1,NA,5,3,2,2020-04-06,4.5
"2020/4/6 1:05",3,0,1,NA,7,0,2,2020-04-06,1.65
"2020/4/8 15:50",2,1,1,NA,7,0,2,2020-04-08,1.65
"2020/4/10 17:10",8,3,7,NA,6,1,2,2020-04-10,4
"2020/4/9 5:20",0,4,8,NA,0,2,2,2020-04-09,2.6
"2020/4/9 13:45",6,6,4,NA,3,3,2,2020-04-09,4.05
"2020/4/8 11:15",6,0,2,NA,2,1,2,2020-04-08,1.9
"2020/4/8 21:50",9,7,3,NA,9,2,2,2020-04-08,5
"2020/4/6 15:10",10,4,8,NA,10,1,2,2020-04-06,5.2
"2020/4/10 9:15",5,3,7,NA,4,1,2,2020-04-10,3.25
"2020/4/9 19:20",9,3,1,NA,10,1,2,2020-04-09,3.85
"2020/4/10 23:45",7,3,10,NA,5,0,2,2020-04-10,3.75
"2020/4/7 11:45",3,2,9,NA,10,0,2,2020-04-07,3.6
"2020/4/7 3:15",6,1,8,NA,9,0,2,2020-04-07,3.6
"2020/4/6 15:00",8,3,6,NA,1,0,2,2020-04-06,2.7
"2020/4/10 19:40",5,8,9,NA,9,2,2,2020-04-10,5.45
"2020/4/9 21:40",2,1,8,NA,1,0,2,2020-04-09,1.8
"2020/4/6 20:00",8,9,10,NA,0,1,2,2020-04-06,4.45
"2020/4/8 18:20",9,8,0,NA,10,0,2,2020-04-08,4.05
"2020/4/8 1:40",1,8,10,NA,4,2,2,2020-04-08,4.25
"2020/4/6 18:10",10,4,3,NA,4,2,2,2020-04-06,3.95
"2020/4/6 19:25",4,6,10,NA,10,1,2,2020-04-06,4.9
"2020/4/10 19:35",0,10,1,NA,0,5,2,2020-04-10,3.65
"2020/4/7 12:35",9,3,1,NA,2,2,2,2020-04-07,3.05
"2020/4/10 17:00",4,6,1,NA,3,3,2,2020-04-10,3.3
"2020/4/6 9:05",7,9,2,NA,0,5,2,2020-04-06,4.7
"2020/4/8 7:20",0,5,2,NA,8,2,2,2020-04-08,3.05
"2020/4/6 15:35",9,10,4,NA,2,4,2,2020-04-06,5.35
"2020/4/6 0:35",1,8,2,NA,10,1,2,2020-04-06,3.55
"2020/4/8 18:25",4,9,9,NA,8,2,2,2020-04-08,5.3
"2020/4/6 13:40",0,0,10,NA,10,0,2,2020-04-06,3
"2020/4/9 14:40",0,7,10,NA,8,1,2,2020-04-09,4.15
"2020/4/9 11:45",9,10,10,NA,5,1,2,2020-04-09,5.5
"2020/4/6 21:10",0,6,10,NA,10,1,2,2020-04-06,4.3
"2020/4/10 17:00",3,4,9,NA,9,0,2,2020-04-10,3.75
"2020/4/9 14:30",8,10,9,NA,2,3,2,2020-04-09,5.55
"2020/4/7 11:45",6,8,7,NA,10,2,2,2020-04-07,5.45
"2020/4/9 13:05",2,4,4,NA,6,1,2,2020-04-09,2.8
"2020/4/9 15:50",0,5,0,NA,0,3,2,2020-04-09,1.95
"2020/4/7 17:05",9,5,10,NA,10,0,2,2020-04-07,5.1
"2020/4/7 21:05",6,6,7,NA,4,2,2,2020-04-07,4.25
"2020/4/7 19:05",5,7,7,NA,6,2,2,2020-04-07,4.55
"2020/4/9 2:00",6,3,4,NA,10,1,2,2020-04-09,3.85
"2020/4/10 12:05",10,8,1,NA,5,4,2,2020-04-10,5.2
"2020/4/6 20:45",9,10,10,NA,10,2,2,2020-04-06,6.65
"2020/4/10 9:00",1,10,6,NA,10,3,2,2020-04-10,5.25
"2020/4/6 3:20",4,9,8,NA,7,3,2,2020-04-06,5.4
"2020/4/9 7:15",4,1,0,NA,6,1,2,2020-04-09,2.05
"2020/4/8 1:45",2,1,4,NA,8,0,2,2020-04-08,2.25
"2020/4/9 22:55",9,8,5,NA,1,4,2,2020-04-09,5.05
"2020/4/9 14:35",10,1,8,NA,0,0,2,2020-04-09,2.85
"2020/4/8 9:35",10,9,6,NA,9,3,2,2020-04-08,6.3
"2020/4/9 5:15",2,4,0,NA,10,2,2,2020-04-09,3.2
"2020/4/8 12:15",10,8,0,NA,8,4,2,2020-04-08,5.5
"2020/4/10 1:25",4,9,7,NA,4,3,2,2020-04-10,4.8
"2020/4/8 9:10",9,3,1,NA,4,1,2,2020-04-08,2.95
"2020/4/8 14:45",10,1,9,NA,5,0,2,2020-04-08,3.75
"2020/4/7 6:05",3,6,0,NA,4,3,2,2020-04-07,3.15
"2020/4/9 0:35",3,4,5,NA,1,2,2,2020-04-09,2.75
"2020/4/7 12:20",6,9,8,NA,10,2,2,2020-04-07,5.75
"2020/4/8 21:15",10,9,1,NA,3,4,2,2020-04-08,5.05
"2020/4/6 20:20",10,5,4,NA,5,2,2,2020-04-06,4.4
"2020/4/6 19:10",0,0,10,NA,3,0,2,2020-04-06,1.95
"2020/4/8 2:05",8,7,1,NA,7,3,2,2020-04-08,4.65
"2020/4/8 3:15",9,10,8,NA,8,3,2,2020-04-08,6.45
"2020/4/7 8:10",5,6,0,NA,9,3,2,2020-04-07,4.2
"2020/4/6 15:45",10,6,2,NA,1,3,2,2020-04-06,4.05
"2020/4/6 4:40",5,7,10,NA,1,2,2,2020-04-06,4.25
"2020/4/6 3:00",2,2,10,NA,2,0,2,2020-04-06,2.4
"2020/4/7 8:35",0,1,8,NA,2,0,2,2020-04-07,1.65
"2020/4/8 7:25",4,10,10,NA,7,3,2,2020-04-08,5.85
"2020/4/9 15:10",0,1,4,NA,9,0,2,2020-04-09,2.1
"2020/4/8 9:00",5,5,0,NA,10,2,2,2020-04-08,3.8
"2020/4/10 12:30",2,9,10,NA,10,2,2,2020-04-10,5.45
"2020/4/6 4:15",3,2,9,NA,10,0,2,2020-04-06,3.6
"2020/4/6 21:40",2,1,9,NA,10,0,2,2020-04-06,3.3
"2020/4/7 16:35",9,9,7,NA,10,2,2,2020-04-07,6.05
"2020/4/8 21:20",8,1,7,NA,5,0,2,2020-04-08,3.15
"2020/4/10 6:20",9,4,3,NA,6,2,2,2020-04-10,4.1
"2020/4/7 18:00",0,0,6,NA,0,0,2,2020-04-07,0.9
"2020/4/7 8:10",6,3,1,NA,8,1,2,2020-04-07,3.1
"2020/4/6 7:25",0,9,10,NA,9,2,2,2020-04-06,5
"2020/4/10 2:35",9,6,8,NA,5,0,2,2020-04-10,4.2
"2020/4/7 21:35",1,5,4,NA,4,2,2,2020-04-07,2.9
"2020/4/8 20:35",3,5,5,NA,5,2,2,2020-04-08,3.5
"2020/4/10 22:00",5,4,3,NA,10,1,2,2020-04-10,3.7
"2020/4/6 0:10",1,7,1,NA,2,4,2,2020-04-06,3.25
"2020/4/6 17:25",2,5,10,NA,6,1,2,2020-04-06,3.85
"2020/4/9 21:30",10,1,8,NA,5,0,2,2020-04-09,3.6
"2020/4/10 0:35",0,2,9,NA,6,0,2,2020-04-10,2.55
"2020/4/9 20:20",5,2,5,NA,6,1,2,2020-04-09,3.1
"2020/4/8 16:25",6,1,7,NA,1,1,2,2020-04-08,2.65
"2020/4/10 21:30",9,1,4,NA,2,1,2,2020-04-10,2.8
"2020/4/7 23:35",1,10,3,NA,3,4,2,2020-04-07,4.15
"2020/4/9 0:15",2,1,7,NA,2,0,2,2020-04-09,1.8
"2020/4/6 7:35",6,9,4,NA,5,4,2,2020-04-06,5.2
"2020/4/8 1:10",6,10,10,NA,9,0,2,2020-04-08,5.25
"2020/4/9 14:40",7,4,4,NA,2,2,2,2020-04-09,3.35
"2020/4/7 4:40",0,8,0,NA,9,3,2,2020-04-07,3.75
"2020/4/10 17:15",5,9,7,NA,2,3,2,2020-04-10,4.65
"2020/4/9 10:25",4,2,10,NA,3,0,2,2020-04-09,2.85
"2020/4/7 10:30",7,5,5,NA,0,3,2,2020-04-07,3.75
"2020/4/9 20:15",10,7,3,NA,0,4,2,2020-04-09,4.6
"2020/4/6 10:00",4,1,1,NA,10,0,2,2020-04-06,2.4
"2020/4/10 21:00",6,1,2,NA,10,0,2,2020-04-10,2.85
"2020/4/6 5:55",6,7,7,NA,9,2,2,2020-04-06,5.15
"2020/4/10 16:00",8,0,0,NA,5,1,2,2020-04-10,2.35
"2020/4/7 6:20",6,1,10,NA,10,0,2,2020-04-07,4.05
"2020/4/9 18:55",0,6,4,NA,7,1,2,2020-04-09,2.95
"2020/4/6 0:00",2,8,5,NA,3,0,2,2020-04-06,2.7
"2020/4/7 6:30",0,6,4,NA,9,0,2,2020-04-07,2.85
"2020/4/9 17:55",0,10,2,NA,9,4,2,2020-04-09,4.75
"2020/4/8 15:55",8,7,2,NA,0,4,2,2020-04-08,4.15
"2020/4/6 13:50",4,7,2,NA,10,2,2,2020-04-06,4.25
"2020/4/7 23:15",0,2,1,NA,5,1,2,2020-04-07,1.6
"2020/4/7 21:05",1,5,7,NA,4,2,2,2020-04-07,3.35
"2020/4/8 20:10",0,10,1,NA,1,1,2,2020-04-08,2.2
"2020/4/9 8:10",8,4,9,NA,0,1,2,2020-04-09,3.55
"2020/4/10 4:55",5,2,7,NA,0,1,2,2020-04-10,2.5
"2020/4/8 11:40",2,1,10,NA,0,0,2,2020-04-08,1.95
"2020/4/7 23:05",8,9,7,NA,4,3,2,2020-04-07,5.4
"2020/4/6 17:15",0,6,3,NA,9,2,2,2020-04-06,3.5
"2020/4/10 0:35",5,10,1,NA,4,5,2,2020-04-10,5
"2020/4/9 13:35",10,3,7,NA,0,1,2,2020-04-09,3.4
"2020/4/8 1:00",0,4,9,NA,8,0,2,2020-04-08,3.15
"2020/4/8 14:15",8,5,7,NA,7,1,2,2020-04-08,4.45
"2020/4/9 7:50",10,6,10,NA,1,2,2,2020-04-09,4.85
"2020/4/6 19:45",5,3,9,NA,8,0,2,2020-04-06,3.75
"2020/4/6 3:15",6,7,7,NA,9,0,2,2020-04-06,4.35
"2020/4/7 14:05",10,8,10,NA,10,1,2,2020-04-07,6.1
"2020/4/8 23:30",10,4,8,NA,10,0,2,2020-04-08,4.8
"2020/4/8 10:25",10,1,10,NA,6,0,2,2020-04-08,4.05
"2020/4/9 11:05",10,9,3,NA,4,0,2,2020-04-09,3.9
"2020/4/10 2:20",9,4,9,NA,10,0,2,2020-04-10,4.8
"2020/4/8 10:35",4,7,0,NA,8,3,2,2020-04-08,4.05
"2020/4/6 16:05",4,3,9,NA,10,0,2,2020-04-06,3.9
"2020/4/10 6:05",2,2,7,NA,9,0,2,2020-04-10,3
"2020/4/8 21:00",4,7,10,NA,6,2,2,2020-04-08,4.85
"2020/4/9 16:50",0,4,5,NA,4,2,2,2020-04-09,2.75
"2020/4/9 12:35",8,4,5,NA,7,1,2,2020-04-09,4
"2020/4/10 20:10",1,8,5,NA,10,0,2,2020-04-10,3.6
"2020/4/7 11:25",7,0,9,NA,0,0,2,2020-04-07,2.4
"2020/4/9 12:40",10,7,5,NA,4,3,2,2020-04-09,5.1
"2020/4/7 19:55",4,7,2,NA,3,3,2,2020-04-07,3.6
"2020/4/7 23:25",1,10,0,NA,4,5,2,2020-04-07,4.25
"2020/4/7 3:40",0,8,4,NA,10,2,2,2020-04-07,4.1
"2020/4/7 17:15",9,5,8,NA,10,1,2,2020-04-07,5.2
"2020/4/10 17:50",5,10,6,NA,9,3,2,2020-04-10,5.7
"2020/4/7 11:05",1,0,1,NA,9,0,2,2020-04-07,1.65
"2020/4/7 5:30",10,0,5,NA,6,0,2,2020-04-07,3.15
"2020/4/8 22:00",8,9,6,NA,1,4,2,2020-04-08,5.2
"2020/4/7 7:00",1,10,7,NA,3,4,2,2020-04-07,4.75
"2020/4/8 8:50",6,8,4,NA,2,0,2,2020-04-08,3
"2020/4/10 4:05",0,10,10,NA,8,2,2,2020-04-10,5
"2020/4/7 3:40",0,7,7,NA,5,0,2,2020-04-07,2.85
"2020/4/8 3:10",2,8,10,NA,0,3,2,2020-04-08,4.2
"2020/4/9 1:15",10,2,6,NA,6,0,2,2020-04-09,3.6
"2020/4/8 17:30",10,4,8,NA,7,1,2,2020-04-08,4.75
"2020/4/10 21:00",0,6,0,NA,8,3,2,2020-04-10,3.3
"2020/4/9 9:40",7,0,3,NA,2,0,2,2020-04-09,1.8
"2020/4/9 16:50",2,7,6,NA,8,2,2,2020-04-09,4.25
"2020/4/10 20:00",7,8,8,NA,6,2,2,2020-04-10,5.15
"2020/4/8 1:45",5,5,5,NA,10,1,2,2020-04-08,4.15
"2020/4/7 18:40",4,4,4,NA,4,2,2,2020-04-07,3.2
"2020/4/6 5:15",0,3,10,NA,8,0,2,2020-04-06,3.15
"2020/4/6 22:05",7,9,8,NA,10,2,2,2020-04-06,5.9
"2020/4/7 4:30",9,5,9,NA,5,1,2,2020-04-07,4.6
"2020/4/6 22:00",8,8,10,NA,9,2,2,2020-04-06,6.05
"2020/4/9 18:35",1,3,9,NA,4,0,2,2020-04-09,2.55
"2020/4/8 16:20",3,7,9,NA,7,2,2,2020-04-08,4.7
"2020/4/9 8:05",2,10,5,NA,0,4,2,2020-04-09,4.15
"2020/4/10 2:25",2,10,10,NA,4,3,2,2020-04-10,5.1
"2020/4/7 3:40",5,6,0,NA,8,3,2,2020-04-07,4.05
"2020/4/7 15:05",7,10,1,NA,1,5,2,2020-04-07,4.85
"2020/4/9 13:00",1,3,2,NA,1,2,2,2020-04-09,1.85
"2020/4/7 23:10",5,9,9,NA,7,2,2,2020-04-07,5.3
"2020/4/6 3:30",3,1,7,NA,9,0,2,2020-04-06,3
"2020/4/8 4:10",9,5,7,NA,8,1,2,2020-04-08,4.75
"2020/4/10 13:00",5,2,10,NA,7,0,2,2020-04-10,3.6
"2020/4/8 1:05",10,6,4,NA,5,2,2,2020-04-08,4.55
"2020/4/7 15:50",6,8,5,NA,5,3,2,2020-04-07,4.8
"2020/4/10 22:45",3,1,2,NA,9,0,2,2020-04-10,2.25
"2020/4/9 5:20",6,9,2,NA,4,4,2,2020-04-09,4.75
"2020/4/7 19:55",7,9,4,NA,8,1,2,2020-04-07,4.6
"2020/4/6 12:15",5,9,10,NA,1,3,2,2020-04-06,4.95
"2020/4/9 22:35",6,5,10,NA,7,1,2,2020-04-09,4.6
"2020/4/9 13:00",10,7,0,NA,1,4,2,2020-04-09,4.3
"2020/4/10 14:40",9,10,5,NA,9,1,2,2020-04-10,5.35
"2020/4/7 2:05",9,10,10,NA,5,3,2,2020-04-07,6.3
"2020/4/6 13:45",5,6,8,NA,1,2,2,2020-04-06,3.8
"2020/4/9 14:55",7,4,5,NA,3,2,2,2020-04-09,3.65
"2020/4/7 0:25",5,3,1,NA,0,2,2,2020-04-07,2.15
"2020/4/6 21:10",3,8,8,NA,2,3,2,2020-04-06,4.35
"2020/4/7 14:25",10,7,8,NA,10,1,2,2020-04-07,5.65
"2020/4/10 2:00",10,10,4,NA,10,3,2,2020-04-10,6.3
"2020/4/8 16:45",10,10,0,NA,7,4,2,2020-04-08,5.65
"2020/4/6 5:30",3,9,5,NA,9,3,2,2020-04-06,5.1
"2020/4/8 7:40",4,10,7,NA,4,3,2,2020-04-08,4.95
"2020/4/9 10:05",0,9,1,NA,9,3,2,2020-04-09,4.05
"2020/4/8 16:35",1,4,6,NA,1,2,2,2020-04-08,2.6
"2020/4/8 20:40",3,7,8,NA,2,2,2,2020-04-08,3.8
"2020/4/7 3:00",9,7,10,NA,3,2,2,2020-04-07,5.15
"2020/4/10 5:45",3,4,8,NA,6,1,2,2020-04-10,3.55
"2020/4/8 19:20",3,10,7,NA,8,3,2,2020-04-08,5.4
"2020/4/9 13:35",8,6,5,NA,5,2,2,2020-04-09,4.4
"2020/4/10 21:50",10,2,8,NA,6,0,2,2020-04-10,3.9
"2020/4/8 3:25",8,7,1,NA,1,4,2,2020-04-08,4.15
"2020/4/10 9:45",3,9,6,NA,0,4,2,2020-04-10,4.3
"2020/4/6 0:50",8,10,10,NA,0,0,2,2020-04-06,4.2
"2020/4/6 4:00",9,10,0,NA,10,4,2,2020-04-06,5.95
"2020/4/8 22:50",4,3,10,NA,1,1,2,2020-04-08,3.1
"2020/4/7 13:20",0,0,5,NA,10,0,2,2020-04-07,2.25
"2020/4/7 5:50",10,7,5,NA,10,2,2,2020-04-07,5.6
"2020/4/7 9:20",6,5,10,NA,5,1,2,2020-04-07,4.3
"2020/4/7 14:15",10,7,3,NA,10,2,2,2020-04-07,5.3
"2020/4/9 15:30",8,0,4,NA,7,0,2,2020-04-09,2.85
"2020/4/8 20:20",6,3,6,NA,7,1,2,2020-04-08,3.7
"2020/4/9 22:40",3,10,10,NA,0,1,2,2020-04-09,3.85
"2020/4/10 3:35",8,1,5,NA,4,0,2,2020-04-10,2.7
"2020/4/10 5:10",10,0,3,NA,4,0,2,2020-04-10,2.55
"2020/4/8 1:45",2,8,8,NA,3,3,2,2020-04-08,4.35
"2020/4/8 2:35",8,2,7,NA,8,0,2,2020-04-08,3.75
"2020/4/10 15:10",8,10,7,NA,7,3,2,2020-04-10,6
"2020/4/9 7:25",8,4,10,NA,7,0,2,2020-04-09,4.35
"2020/4/6 9:40",2,10,8,NA,4,1,2,2020-04-06,4
"2020/4/8 17:05",5,3,10,NA,2,1,2,2020-04-08,3.4
"2020/4/7 18:45",10,5,8,NA,2,2,2,2020-04-07,4.55
"2020/4/10 22:30",6,9,10,NA,2,3,2,2020-04-10,5.25
"2020/4/6 1:40",5,3,6,NA,4,1,2,2020-04-06,3.1
"2020/4/9 1:30",8,4,7,NA,10,0,2,2020-04-09,4.35
"2020/4/9 14:50",5,3,8,NA,1,1,2,2020-04-09,2.95
"2020/4/7 10:40",8,3,2,NA,2,2,2,2020-04-07,3.05
"2020/4/10 20:50",2,7,3,NA,4,3,2,2020-04-10,3.6
"2020/4/10 7:10",10,6,4,NA,4,3,2,2020-04-10,4.8
"2020/4/10 13:55",0,10,4,NA,10,3,2,2020-04-10,4.8
"2020/4/6 2:20",2,4,4,NA,2,0,2,2020-04-06,1.8
"2020/4/8 20:25",10,8,10,NA,7,2,2,2020-04-08,6.05
"2020/4/7 11:20",10,8,4,NA,10,3,2,2020-04-07,6
"2020/4/10 5:55",0,1,1,NA,3,1,2,2020-04-10,1.15
"2020/4/9 3:55",2,1,2,NA,2,1,2,2020-04-09,1.45
"2020/4/8 16:40",9,5,5,NA,1,2,2,2020-04-08,3.8
"2020/4/6 13:45",0,10,6,NA,7,3,2,2020-04-06,4.65
"2020/4/8 16:50",8,0,6,NA,0,1,2,2020-04-08,2.5
"2020/4/9 3:50",9,9,9,NA,10,2,2,2020-04-09,6.35
"2020/4/10 18:45",0,4,10,NA,10,0,2,2020-04-10,3.6
"2020/4/8 22:10",4,6,10,NA,4,1,2,2020-04-08,4
"2020/4/10 20:05",4,3,2,NA,4,2,2,2020-04-10,2.75
"2020/4/10 19:25",3,2,5,NA,9,0,2,2020-04-10,2.85
"2020/4/9 6:00",5,3,0,NA,5,2,2,2020-04-09,2.75
"2020/4/8 12:45",10,0,10,NA,10,0,2,2020-04-08,4.5
"2020/4/8 7:55",2,5,9,NA,4,1,2,2020-04-08,3.4
"2020/4/10 10:50",10,10,1,NA,9,4,2,2020-04-10,6.1
"2020/4/6 3:25",4,0,1,NA,3,1,2,2020-04-06,1.6
"2020/4/6 13:40",0,2,1,NA,10,1,2,2020-04-06,2.35
"2020/4/6 12:15",5,10,8,NA,2,4,2,2020-04-06,5.35
"2020/4/9 18:50",9,2,3,NA,10,0,2,2020-04-09,3.6
"2020/4/7 16:45",5,8,3,NA,1,4,2,2020-04-07,4.15
"2020/4/9 4:35",10,8,2,NA,10,3,2,2020-04-09,5.7
"2020/4/9 0:25",7,0,10,NA,10,0,2,2020-04-09,4.05
"2020/4/7 22:20",10,8,3,NA,5,3,2,2020-04-07,5.1
"2020/4/8 15:45",10,7,3,NA,3,3,2,2020-04-08,4.65
"2020/4/9 5:25",7,1,0,NA,5,1,2,2020-04-09,2.35
"2020/4/10 16:55",1,10,8,NA,7,3,2,2020-04-10,5.1
"2020/4/8 21:05",10,6,10,NA,10,1,2,2020-04-08,5.8
"2020/4/9 1:45",10,6,9,NA,3,2,2,2020-04-09,5
"2020/4/6 8:10",2,2,10,NA,8,0,2,2020-04-06,3.3
"2020/4/10 18:15",8,2,10,NA,5,0,2,2020-04-10,3.75
"2020/4/8 15:20",7,1,4,NA,7,0,2,2020-04-08,2.85
"2020/4/10 0:10",8,3,10,NA,8,0,2,2020-04-10,4.35
"2020/4/6 6:00",1,9,8,NA,3,3,2,2020-04-06,4.35
"2020/4/8 2:30",3,5,0,NA,10,2,2,2020-04-08,3.5
"2020/4/7 6:50",2,10,3,NA,9,4,2,2020-04-07,5.2
"2020/4/7 8:00",8,5,0,NA,5,3,2,2020-04-07,3.9
"2020/4/9 23:00",7,2,8,NA,5,0,2,2020-04-09,3.3
"2020/4/9 2:50",1,1,3,NA,4,1,2,2020-04-09,1.75
"2020/4/8 4:45",10,6,0,NA,3,3,2,2020-04-08,4.05
"2020/4/6 1:15",10,2,10,NA,8,0,2,2020-04-06,4.5
"2020/4/10 19:45",9,10,8,NA,10,3,2,2020-04-10,6.75
"2020/4/10 19:25",6,9,1,NA,9,4,2,2020-04-10,5.35
"2020/4/7 2:05",10,5,6,NA,10,1,2,2020-04-07,5.05
"2020/4/6 5:00",0,1,0,NA,8,1,2,2020-04-06,1.75
"2020/4/8 15:35",8,4,6,NA,0,2,2,2020-04-08,3.5
"2020/4/10 18:10",4,3,5,NA,10,0,2,2020-04-10,3.3
"2020/4/10 13:15",6,3,2,NA,10,1,2,2020-04-10,3.55
"2020/4/8 22:10",6,1,3,NA,4,1,2,2020-04-08,2.5
"2020/4/7 12:25",1,5,5,NA,2,2,2,2020-04-07,2.75
"2020/4/7 15:35",10,4,3,NA,5,2,2,2020-04-07,4.1
"2020/4/10 11:45",10,3,7,NA,9,0,2,2020-04-10,4.35
"2020/4/8 11:00",10,9,10,NA,10,2,2,2020-04-08,6.65
"2020/4/6 15:45",3,3,10,NA,10,0,2,2020-04-06,3.9
"2020/4/7 5:50",0,7,6,NA,2,3,2,2020-04-07,3.45
"2020/4/7 9:15",10,8,0,NA,5,4,2,2020-04-07,5.05
"2020/4/6 14:50",7,4,4,NA,1,2,2,2020-04-06,3.2
"2020/4/8 7:35",1,3,8,NA,10,0,2,2020-04-08,3.3
"2020/4/10 13:55",7,2,4,NA,9,1,2,2020-04-10,3.7
"2020/4/9 8:15",1,9,9,NA,8,2,2,2020-04-09,4.85
"2020/4/6 8:40",5,9,2,NA,8,3,2,2020-04-06,4.8
"2020/4/6 0:40",5,4,2,NA,3,2,2,2020-04-06,2.9
"2020/4/7 9:10",10,9,8,NA,6,3,2,2020-04-07,6.15
"2020/4/7 19:30",6,5,3,NA,2,3,2,2020-04-07,3.6
"2020/4/9 21:15",7,3,10,NA,5,0,2,2020-04-09,3.75
"2020/4/10 20:00",9,4,4,NA,8,1,2,2020-04-10,4.15
"2020/4/7 22:30",7,4,3,NA,2,0,2,2020-04-07,2.4
"2020/4/9 10:25",8,9,4,NA,5,4,2,2020-04-09,5.5
"2020/4/10 23:25",9,1,2,NA,0,2,2,2020-04-10,2.6
"2020/4/9 17:30",4,3,9,NA,7,0,2,2020-04-09,3.45
"2020/4/9 4:20",5,1,8,NA,10,0,2,2020-04-09,3.6
"2020/4/6 9:20",8,8,1,NA,0,4,2,2020-04-06,4.15
"2020/4/7 14:45",10,10,0,NA,8,4,2,2020-04-07,5.8
"2020/4/10 13:35",6,2,3,NA,9,1,2,2020-04-10,3.4
"2020/4/7 0:05",8,10,8,NA,10,3,2,2020-04-07,6.6
"2020/4/10 5:15",5,8,3,NA,2,4,2,2020-04-10,4.3
"2020/4/9 11:35",8,10,9,NA,4,3,2,2020-04-09,5.85
"2020/4/7 20:00",8,10,4,NA,1,4,2,2020-04-07,5.05
"2020/4/8 15:30",4,1,10,NA,0,0,2,2020-04-08,2.25
"2020/4/8 17:10",5,10,8,NA,1,4,2,2020-04-08,5.2
"2020/4/9 13:40",2,6,10,NA,9,1,2,2020-04-09,4.45
"2020/4/8 14:00",1,9,9,NA,9,2,2,2020-04-08,5
"2020/4/6 16:00",10,10,9,NA,10,0,2,2020-04-06,5.85
"2020/4/9 20:50",1,1,10,NA,4,0,2,2020-04-09,2.4
"2020/4/8 0:45",7,1,9,NA,1,0,2,2020-04-08,2.7
"2020/4/10 19:35",9,1,9,NA,8,0,2,2020-04-10,4.05
"2020/4/7 10:00",7,4,4,NA,8,1,2,2020-04-07,3.85
"2020/4/7 7:35",0,9,1,NA,9,3,2,2020-04-07,4.05
